video_id,category,channel_id,engagement_rate_label,q_score,video_link
PX96JfQOs2U,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9661246612466124,https://www.youtube.com/watch?v=PX96JfQOs2U
SFTuz8OOHhI,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9853587115666179,https://www.youtube.com/watch?v=SFTuz8OOHhI
h3FY_6TNDcs,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9824642362713428,https://www.youtube.com/watch?v=h3FY_6TNDcs
zI4FmWKlbSw,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9755434782608695,https://www.youtube.com/watch?v=zI4FmWKlbSw
rxbt1N5Yjqc,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9220928892474357,https://www.youtube.com/watch?v=rxbt1N5Yjqc
UU2gZal6qTA,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9859710653222271,https://www.youtube.com/watch?v=UU2gZal6qTA
9kRIBvrAQHs,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9855530474040632,https://www.youtube.com/watch?v=9kRIBvrAQHs
m1Jmu6hL-6g,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9635079458505003,https://www.youtube.com/watch?v=m1Jmu6hL-6g
68y4FHrThWI,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9464166108506363,https://www.youtube.com/watch?v=68y4FHrThWI
OU6wC4nWXuw,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9591836734693877,https://www.youtube.com/watch?v=OU6wC4nWXuw
up3g3y5J3bk,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9816232771822359,https://www.youtube.com/watch?v=up3g3y5J3bk
mMQT1pSeiXY,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9494310998735778,https://www.youtube.com/watch?v=mMQT1pSeiXY
Maa1zvwxGiE,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9680511182108626,https://www.youtube.com/watch?v=Maa1zvwxGiE
ZGuWq0nW13I,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9839080459770115,https://www.youtube.com/watch?v=ZGuWq0nW13I
6eWEtLsbzIY,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9847775175644028,https://www.youtube.com/watch?v=6eWEtLsbzIY
NMRAPBD8UaY,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9866666666666667,https://www.youtube.com/watch?v=NMRAPBD8UaY
zEiSbMruAz4,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9616913624864474,https://www.youtube.com/watch?v=zEiSbMruAz4
wobB3Axi_U8,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9575490588706448,https://www.youtube.com/watch?v=wobB3Axi_U8
s0wAarO590Q,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9871858058156727,https://www.youtube.com/watch?v=s0wAarO590Q
6sjxuzeykwU,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9802501645819618,https://www.youtube.com/watch?v=6sjxuzeykwU
f6aFE-EuLto,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9591725639629831,https://www.youtube.com/watch?v=f6aFE-EuLto
unjnLga1S1o,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9560891938250429,https://www.youtube.com/watch?v=unjnLga1S1o
Cm73Kxer0CU,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9713340683572216,https://www.youtube.com/watch?v=Cm73Kxer0CU
ftWmBJPi-7g,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9832759468765372,https://www.youtube.com/watch?v=ftWmBJPi-7g
xOVUUL2GHnc,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9741480611045829,https://www.youtube.com/watch?v=xOVUUL2GHnc
NbznzmdzQ44,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9525094441446303,https://www.youtube.com/watch?v=NbznzmdzQ44
SPbGdSVqCaw,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9604743083003953,https://www.youtube.com/watch?v=SPbGdSVqCaw
BOIQm1MHKQU,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9718706047819972,https://www.youtube.com/watch?v=BOIQm1MHKQU
jU-TZ6e3Pkg,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9884623918349235,https://www.youtube.com/watch?v=jU-TZ6e3Pkg
lF3_aYrozzU,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9416396479851783,https://www.youtube.com/watch?v=lF3_aYrozzU
kN_gOfBjLtU,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9695817490494296,https://www.youtube.com/watch?v=kN_gOfBjLtU
GkXLAa3PqW4,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9934533551554828,https://www.youtube.com/watch?v=GkXLAa3PqW4
KYh7T-RnpCk,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.961499493414387,https://www.youtube.com/watch?v=KYh7T-RnpCk
Thyx_DZog7s,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9850397381954185,https://www.youtube.com/watch?v=Thyx_DZog7s
8CsMwMUUUIs,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9739921976592978,https://www.youtube.com/watch?v=8CsMwMUUUIs
6jPA8DKCL_A,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9851760345892526,https://www.youtube.com/watch?v=6jPA8DKCL_A
qI6CcsJKK_g,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.978110599078341,https://www.youtube.com/watch?v=qI6CcsJKK_g
ZmYZQqZYe4o,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9732851985559566,https://www.youtube.com/watch?v=ZmYZQqZYe4o
DDODCLWniYE,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9844458846403111,https://www.youtube.com/watch?v=DDODCLWniYE
A8ydRCQATFg,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9854651162790697,https://www.youtube.com/watch?v=A8ydRCQATFg
mX-SCwVYOGo,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9800362976406534,https://www.youtube.com/watch?v=mX-SCwVYOGo
igIxfae6Ris,Entertainment,UCGBPq6LpnA2mguZVnuKr_yA,2,0.9608150470219435,https://www.youtube.com/watch?v=igIxfae6Ris
XkdmP9xdrXc,Comedy,UC7iCGp4s2pWFEagYPU5tJag,1,0.8687143245447132,https://www.youtube.com/watch?v=XkdmP9xdrXc
a_SnyyxarHs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.913312693498452,https://www.youtube.com/watch?v=a_SnyyxarHs
7It9UmeGhAQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9322709163346613,https://www.youtube.com/watch?v=7It9UmeGhAQ
zrqS2tkRJLY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9413899717703993,https://www.youtube.com/watch?v=zrqS2tkRJLY
YdqDFtGW-wM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9441498762813715,https://www.youtube.com/watch?v=YdqDFtGW-wM
a4TTYXR3DwI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9251101321585903,https://www.youtube.com/watch?v=a4TTYXR3DwI
vldIL2Pi_ac,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9071913238508929,https://www.youtube.com/watch?v=vldIL2Pi_ac
VBjAfEXn9Ms,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9380445304937076,https://www.youtube.com/watch?v=VBjAfEXn9Ms
pcyiDjypd68,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9157553241588614,https://www.youtube.com/watch?v=pcyiDjypd68
0dthO3cbGYU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9102139108977122,https://www.youtube.com/watch?v=0dthO3cbGYU
lIXCezROldI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9434155064503768,https://www.youtube.com/watch?v=lIXCezROldI
w18p3iekJrE,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9622295081967213,https://www.youtube.com/watch?v=w18p3iekJrE
Vr5_q7ifx64,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9386082391385868,https://www.youtube.com/watch?v=Vr5_q7ifx64
zjUd1HHn-_k,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9484209074610399,https://www.youtube.com/watch?v=zjUd1HHn-_k
oBkgVnS6c74,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9177380376993717,https://www.youtube.com/watch?v=oBkgVnS6c74
hLWg4vo726Y,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.943960004650622,https://www.youtube.com/watch?v=hLWg4vo726Y
gdvoDXWbqd8,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9186890686579547,https://www.youtube.com/watch?v=gdvoDXWbqd8
GLDf5QghHUI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.8958678515840739,https://www.youtube.com/watch?v=GLDf5QghHUI
GYVlOLQmS4M,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9123115770143087,https://www.youtube.com/watch?v=GYVlOLQmS4M
sggyUsGz4k8,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9492619926199262,https://www.youtube.com/watch?v=sggyUsGz4k8
UvB1z1ui1Sk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9355178691194788,https://www.youtube.com/watch?v=UvB1z1ui1Sk
fLXd82vIpFs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9773572152754308,https://www.youtube.com/watch?v=fLXd82vIpFs
OqXnXopXt9M,Comedy,UC7iCGp4s2pWFEagYPU5tJag,1,0.8917409229950791,https://www.youtube.com/watch?v=OqXnXopXt9M
o1iPxx8OAqM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.930552920192782,https://www.youtube.com/watch?v=o1iPxx8OAqM
B_qTB-EwfGY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9574914720545789,https://www.youtube.com/watch?v=B_qTB-EwfGY
VhkJho9GR2w,Comedy,UC7iCGp4s2pWFEagYPU5tJag,1,0.8602435150873478,https://www.youtube.com/watch?v=VhkJho9GR2w
p8z0EOg8d_Y,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.975735294117647,https://www.youtube.com/watch?v=p8z0EOg8d_Y
YgmXzaaM-w0,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9708333333333333,https://www.youtube.com/watch?v=YgmXzaaM-w0
QdjrmjO5UMc,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.961198738170347,https://www.youtube.com/watch?v=QdjrmjO5UMc
E91O6NdarnQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.950479233226837,https://www.youtube.com/watch?v=E91O6NdarnQ
DI7STmXhowQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9396272285251216,https://www.youtube.com/watch?v=DI7STmXhowQ
kAVja5Z1XRw,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9723956621754847,https://www.youtube.com/watch?v=kAVja5Z1XRw
x9NWnohJB8Q,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9407811843763125,https://www.youtube.com/watch?v=x9NWnohJB8Q
wpXxr7VRDiw,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9536730641958967,https://www.youtube.com/watch?v=wpXxr7VRDiw
JNQJ09L7VM0,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9465659001576059,https://www.youtube.com/watch?v=JNQJ09L7VM0
MhLmEGVmFIw,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9833055091819699,https://www.youtube.com/watch?v=MhLmEGVmFIw
XZTXB0jTdLI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.956630109670987,https://www.youtube.com/watch?v=XZTXB0jTdLI
RnxwPDLR4a0,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9298456823902813,https://www.youtube.com/watch?v=RnxwPDLR4a0
zdJahImK8rc,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.905308165606424,https://www.youtube.com/watch?v=zdJahImK8rc
udcSRkSqopM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9362014690451207,https://www.youtube.com/watch?v=udcSRkSqopM
wXz9XaKHcxk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9416160672582905,https://www.youtube.com/watch?v=wXz9XaKHcxk
on8XWq1-TKk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9484690067214339,https://www.youtube.com/watch?v=on8XWq1-TKk
nSd3he0VZKE,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9646182495344506,https://www.youtube.com/watch?v=nSd3he0VZKE
Hlk-mToPaFs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9179780639008107,https://www.youtube.com/watch?v=Hlk-mToPaFs
Tr60mk2oXjo,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9364518976169461,https://www.youtube.com/watch?v=Tr60mk2oXjo
y2pvxAggO4Q,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9362995380500851,https://www.youtube.com/watch?v=y2pvxAggO4Q
QbbIuT1v5Ak,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.934801016088061,https://www.youtube.com/watch?v=QbbIuT1v5Ak
01MusvquYvY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.964039603960396,https://www.youtube.com/watch?v=01MusvquYvY
YZfULRq4pMU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9525759862039233,https://www.youtube.com/watch?v=YZfULRq4pMU
XXUh8766uEk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9441944194419442,https://www.youtube.com/watch?v=XXUh8766uEk
ATHKmP5ZXLk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9538638985005767,https://www.youtube.com/watch?v=ATHKmP5ZXLk
P1OiumUhmQY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9124949987055473,https://www.youtube.com/watch?v=P1OiumUhmQY
eXiTljywmsY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9352764559256741,https://www.youtube.com/watch?v=eXiTljywmsY
R-4nbroF61A,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9413311753995549,https://www.youtube.com/watch?v=R-4nbroF61A
DuST3bOEh-I,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9480533276677112,https://www.youtube.com/watch?v=DuST3bOEh-I
WfBbHn4qGkM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9494084047327621,https://www.youtube.com/watch?v=WfBbHn4qGkM
UBt592wXAPs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9714285714285714,https://www.youtube.com/watch?v=UBt592wXAPs
yO1N2ZCHZpU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9713646532438479,https://www.youtube.com/watch?v=yO1N2ZCHZpU
u1Rkst6MHLA,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9586376692654903,https://www.youtube.com/watch?v=u1Rkst6MHLA
z7OZzQ2YoC8,Comedy,UC7iCGp4s2pWFEagYPU5tJag,1,0.8653705062362436,https://www.youtube.com/watch?v=z7OZzQ2YoC8
0AayXz0hD0Y,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9305787360728945,https://www.youtube.com/watch?v=0AayXz0hD0Y
AXEVDAG1dKQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.8949554896142433,https://www.youtube.com/watch?v=AXEVDAG1dKQ
vAG77PVyzYY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.895,https://www.youtube.com/watch?v=vAG77PVyzYY
F7-eNFIHxKQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9571778140293637,https://www.youtube.com/watch?v=F7-eNFIHxKQ
9ioTYIH_xn4,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9717514124293786,https://www.youtube.com/watch?v=9ioTYIH_xn4
MXWzRfxrqRg,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9460767369512617,https://www.youtube.com/watch?v=MXWzRfxrqRg
lMNe_PJQ-qU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9628051142967842,https://www.youtube.com/watch?v=lMNe_PJQ-qU
aNaxPe2YZs4,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9257436588859863,https://www.youtube.com/watch?v=aNaxPe2YZs4
GJdRc2iygrA,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9466769706336939,https://www.youtube.com/watch?v=GJdRc2iygrA
lyvC9teefyM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9718498659517426,https://www.youtube.com/watch?v=lyvC9teefyM
6zqZdHB0kJM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9541770573566085,https://www.youtube.com/watch?v=6zqZdHB0kJM
0BJOhAYB77g,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.8954520525685036,https://www.youtube.com/watch?v=0BJOhAYB77g
twewj_k-HrM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.97397989355411,https://www.youtube.com/watch?v=twewj_k-HrM
NHfnNbNQ6TA,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.958446752958169,https://www.youtube.com/watch?v=NHfnNbNQ6TA
wVViOj7YSRg,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9659297743377688,https://www.youtube.com/watch?v=wVViOj7YSRg
QfNzWTgjsFQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9488871077131759,https://www.youtube.com/watch?v=QfNzWTgjsFQ
pQfaJya2qvU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9573437315372799,https://www.youtube.com/watch?v=pQfaJya2qvU
GlaX5Ohj7wI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.972811974950359,https://www.youtube.com/watch?v=GlaX5Ohj7wI
cMqWfH6KzXI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9617874624980262,https://www.youtube.com/watch?v=cMqWfH6KzXI
koLqfpGac_M,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9413561392791692,https://www.youtube.com/watch?v=koLqfpGac_M
9XpwLe_TejQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.93624375880169,https://www.youtube.com/watch?v=9XpwLe_TejQ
pbXVz9gA9eE,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9569194452640897,https://www.youtube.com/watch?v=pbXVz9gA9eE
nr5HA_PcaJg,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9648798521256932,https://www.youtube.com/watch?v=nr5HA_PcaJg
HRBxCYhu5bQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9553158705701078,https://www.youtube.com/watch?v=HRBxCYhu5bQ
pKE3NaVVXDg,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9552986512524084,https://www.youtube.com/watch?v=pKE3NaVVXDg
vgH2ZlcQF-Q,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9475441106342394,https://www.youtube.com/watch?v=vgH2ZlcQF-Q
J_cGvxDQoi8,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9351963382317514,https://www.youtube.com/watch?v=J_cGvxDQoi8
wpQMDRMViWw,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9616700889801506,https://www.youtube.com/watch?v=wpQMDRMViWw
u90JRJfj_KE,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9670781893004116,https://www.youtube.com/watch?v=u90JRJfj_KE
iEV9ROhLqBA,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9586251481521387,https://www.youtube.com/watch?v=iEV9ROhLqBA
FucjwlAJ_Lo,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9189413118527042,https://www.youtube.com/watch?v=FucjwlAJ_Lo
EGyOq_enRjM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.935677787796814,https://www.youtube.com/watch?v=EGyOq_enRjM
Ny-WxeWghPs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9493670886075949,https://www.youtube.com/watch?v=Ny-WxeWghPs
exDu_p-E6nM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9728059332509271,https://www.youtube.com/watch?v=exDu_p-E6nM
AIcFRTcfjFk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9409799938018664,https://www.youtube.com/watch?v=AIcFRTcfjFk
QiA1QLerLCM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9079378412431751,https://www.youtube.com/watch?v=QiA1QLerLCM
SrI-FmUAVPo,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9187258461178124,https://www.youtube.com/watch?v=SrI-FmUAVPo
Nq1iYRes2lc,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9649546488444581,https://www.youtube.com/watch?v=Nq1iYRes2lc
huNQayKl8qs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9433777429467085,https://www.youtube.com/watch?v=huNQayKl8qs
4nFHVesYLrg,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9562642369020501,https://www.youtube.com/watch?v=4nFHVesYLrg
ugPR_0Fpr1Q,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9431476997578693,https://www.youtube.com/watch?v=ugPR_0Fpr1Q
vUfPof-KOQc,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9751283063560995,https://www.youtube.com/watch?v=vUfPof-KOQc
q1eRGaOaR2I,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9586776859504132,https://www.youtube.com/watch?v=q1eRGaOaR2I
fcgOkKYpbGA,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9629302736098853,https://www.youtube.com/watch?v=fcgOkKYpbGA
sm1IcMbB8iw,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9531059683313033,https://www.youtube.com/watch?v=sm1IcMbB8iw
sRoAwHvNk1E,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9477948990435706,https://www.youtube.com/watch?v=sRoAwHvNk1E
q19DK8FHCic,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9441405125251944,https://www.youtube.com/watch?v=q19DK8FHCic
ckOAJTFdSbY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9387048937221948,https://www.youtube.com/watch?v=ckOAJTFdSbY
JKCxwRCjNuM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9464740002035209,https://www.youtube.com/watch?v=JKCxwRCjNuM
JK8sxmtOL28,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9419737399407031,https://www.youtube.com/watch?v=JK8sxmtOL28
yMJHvC2s3-I,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9606413994169096,https://www.youtube.com/watch?v=yMJHvC2s3-I
A3B3FgchJ4s,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9059239610963749,https://www.youtube.com/watch?v=A3B3FgchJ4s
vl5TxiEpNX8,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9552380952380952,https://www.youtube.com/watch?v=vl5TxiEpNX8
YkGg__Qs0cU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9356852950359038,https://www.youtube.com/watch?v=YkGg__Qs0cU
wBnPIt38Oxk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9793388429752066,https://www.youtube.com/watch?v=wBnPIt38Oxk
YlYhMvXbz-o,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9622117254792998,https://www.youtube.com/watch?v=YlYhMvXbz-o
RBNRkOQz7Fk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9446910208262206,https://www.youtube.com/watch?v=RBNRkOQz7Fk
GYGXbkZSWD4,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9293718166383701,https://www.youtube.com/watch?v=GYGXbkZSWD4
LnC1oOtZoi0,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9304618578100675,https://www.youtube.com/watch?v=LnC1oOtZoi0
It_UduVqcHM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9496727272727272,https://www.youtube.com/watch?v=It_UduVqcHM
IBH8eDXJH8g,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9280951758399791,https://www.youtube.com/watch?v=IBH8eDXJH8g
lz316Qrq6JY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9589290356121654,https://www.youtube.com/watch?v=lz316Qrq6JY
ZUFV8fpxTFQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9520018198362148,https://www.youtube.com/watch?v=ZUFV8fpxTFQ
QsSquRW8doM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9564164648910412,https://www.youtube.com/watch?v=QsSquRW8doM
YucpFZXXEVk,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9650238473767886,https://www.youtube.com/watch?v=YucpFZXXEVk
9gpxl0nl2lU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9605110336817654,https://www.youtube.com/watch?v=9gpxl0nl2lU
VcWLQwk0xVs,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9717978848413631,https://www.youtube.com/watch?v=VcWLQwk0xVs
Pir3kWKaFoQ,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9620653319283456,https://www.youtube.com/watch?v=Pir3kWKaFoQ
YYEsCMfP8bM,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9662090813093981,https://www.youtube.com/watch?v=YYEsCMfP8bM
byYoH82aWgU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.969159599074788,https://www.youtube.com/watch?v=byYoH82aWgU
6RV2R4ovrz8,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9334898278560251,https://www.youtube.com/watch?v=6RV2R4ovrz8
N6gATigcmoI,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9631901840490797,https://www.youtube.com/watch?v=N6gATigcmoI
gZJNTlwx3OA,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9740176276165994,https://www.youtube.com/watch?v=gZJNTlwx3OA
M6FXplTKWfE,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9630619684082624,https://www.youtube.com/watch?v=M6FXplTKWfE
Xg0pkWbWHO4,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.94447015270708,https://www.youtube.com/watch?v=Xg0pkWbWHO4
MlUvV3Z2ceE,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9733333333333334,https://www.youtube.com/watch?v=MlUvV3Z2ceE
qxAMC541XJY,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9619414154372461,https://www.youtube.com/watch?v=qxAMC541XJY
AWeWkbRARlU,Comedy,UC7iCGp4s2pWFEagYPU5tJag,2,0.9608938547486033,https://www.youtube.com/watch?v=AWeWkbRARlU
